Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,,Index
spotify:track:7MXVkk9YMctZqd1Srtv4MB,Starboy,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","The Weeknd, Daft Punk",spotify:album:2ODvWsOgouMbaA5xf0RkJe,Starboy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,25-11-2016,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,1,1,230453,https://p.scdn.co/mp3-preview/6971744127351b668369de4f97f47747bce78ecd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,127
spotify:track:3eHYnUFpEZjnTQag1EVxHC,Take on the World,spotify:artist:1kNQXvepPjaPgUfeDAF2h6,You Me At Six,spotify:album:1snS7GPKcsbRHihG1ug2VN,Night People,spotify:artist:1kNQXvepPjaPgUfeDAF2h6,You Me At Six,06-01-2017,https://i.scdn.co/image/ab67616d0000b273769d215c48699491322da722,1,4,271306,https://p.scdn.co/mp3-preview/6e875878f29a12dea21504e7ad5bd1179e0a6f18?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,34,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,128
spotify:track:2I0HdhBwntiaM9j9yWkmGy,Paris (feat. Cris Cab),"spotify:artist:4RSyJzf7ef6Iu2rnLdabNq, spotify:artist:7vWBZm3sQ8yQvfV4nXxHXK","Willy William, Cris Cab",spotify:album:7HECOyem82x10oEmg7uKwX,Paris (feat. Cris Cab) [Radio Edit],spotify:artist:4RSyJzf7ef6Iu2rnLdabNq,Willy William,01-07-2016,https://i.scdn.co/image/ab67616d0000b273f06b5ce7c3ca78fb6e99f27c,1,1,192413,,FALSE,0,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,129
spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"spotify:artist:540vIaP2JwjQb9dm3aArA4, spotify:artist:1uNFoZAHBGtllmzznpCI3s","DJ Snake, Justin Bieber",spotify:album:02sEJTj1sye1JaqxqpcSCp,Encore,spotify:artist:540vIaP2JwjQb9dm3aArA4,DJ Snake,05-08-2016,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,1,13,205946,https://p.scdn.co/mp3-preview/14c09eb311962562e828fb8355bd92a16f358a77?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,81,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,130
spotify:track:4aTtHoSBB0CuQGA6vXBNyp,Home (feat. Bonn),"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:7Io0XduXk7aOHFHA7sLru2","Martin Garrix, Bonn",spotify:album:1cL51Zp86zgzMDTXRiq8w9,Home (feat. Bonn),"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:7Io0XduXk7aOHFHA7sLru2","Martin Garrix, Bonn",16-08-2019,https://i.scdn.co/image/ab67616d0000b273d79602c68a97419a6c910e1b,1,1,239067,https://p.scdn.co/mp3-preview/faa71bc32aff4904e76e373a144a7821e4539777?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,131
spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn (feat. Sia) - Radio Edit,"spotify:artist:5ZsFI1h6hIdQRw2ti0hz81, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","ZAYN, Sia",spotify:album:5l5gR4rh26QI3fijGFTDrp,Dusk Till Dawn (feat. Sia) [Radio Edit],spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,ZAYN,07-09-2017,https://i.scdn.co/image/ab67616d0000b27323852b7ef0ecfe29d38d97ee,1,1,239000,https://p.scdn.co/mp3-preview/2f86f89cd3ebecda834cdb0204d081b94351051e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,132
spotify:track:2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),"spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:0id62QV2SZZfvBn9xpmuCl","Avicii, Aloe Blacc",spotify:album:6Ad1E9vl75ZB3Ir87zwXIJ,TIM,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,06-06-2019,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,1,3,157202,https://p.scdn.co/mp3-preview/345a5171614ce67322baedddf6b6dc5d277dcb84?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,133
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Closer,"spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:26VFTg2z8YR0cCuwLzESi2","The Chainsmokers, Halsey",spotify:album:0rSLgV8p5FzfnqlEk4GzxE,Closer,"spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:26VFTg2z8YR0cCuwLzESi2","The Chainsmokers, Halsey",29-07-2016,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453,1,1,244960,https://p.scdn.co/mp3-preview/aacaac1614505dbb3eb2045a31f2c0cb70e7aa59?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,134
spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Hills,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,28-08-2015,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,1,5,242253,https://p.scdn.co/mp3-preview/f42c147aebb85a2d3acab242073ba3eedb82664f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,135
spotify:track:23L5CiUhw2jV1OIMwthR3S,In the Name of Love,"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Martin Garrix, Bebe Rexha",spotify:album:1FOJ5IXGXe8dl0cXvCU6wK,In the Name of Love,"spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Martin Garrix, Bebe Rexha",29-07-2016,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,1,1,195706,https://p.scdn.co/mp3-preview/2f73f6b6902c3dd320bd4419b3f380a9e505be7f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,136
spotify:track:16pwlVsypm4aDKMhXdOuXg,Animals,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:4KXLjIEas8MTwwX3xpmAdC,V (Deluxe),spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,18-05-2015,https://i.scdn.co/image/ab67616d0000b2735430b6be862e01be82a50bc8,1,2,231013,,FALSE,61,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,137
spotify:track:5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),"spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Clean Bandit, Sean Paul, Anne-Marie",spotify:album:3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),spotify:artist:6MDME20pz9RveH9rEXvrOM,Clean Bandit,21-10-2016,https://i.scdn.co/image/ab67616d0000b2731431c3bdf16aa99f71799d95,1,1,251088,https://p.scdn.co/mp3-preview/afb53fb7e8ae5f5f234b99d3bb91df7db0fa4861?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,138
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,The Nights,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:album:0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,01-01-2014,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,1,2,176658,https://p.scdn.co/mp3-preview/c29275fe1e3b88c7e9d327aa20319b0099ae3583?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,139
spotify:track:2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),"spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Wiz Khalifa, Charlie Puth",spotify:album:5FXIqS1XqbpfOKNoi5VUwS,See You Again (feat. Charlie Puth),"spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Wiz Khalifa, Charlie Puth",2015,https://i.scdn.co/image/ab67616d0000b2734e5df11b17b2727da2b718d8,1,1,229525,https://p.scdn.co/mp3-preview/5e12e18dbe096e7168a73675fd4e9892029fafe5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,140
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:album:20lOt6G8MHv8ZO7ViOmiP7,Native,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,01-01-2013,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,1,1,257266,https://p.scdn.co/mp3-preview/fbfa3718e363ec0c53ccbe470cfa5a9d4e5d3ff4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,141
spotify:track:6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),"spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:0bdfiayQAKewqEvaU6rXCv","Major Lazer, Justin Bieber, MØ",spotify:album:3o99825qhG7K7D07naRs4F,Cold Water (feat. Justin Bieber & MØ),spotify:artist:738wLrAtLtCtFOLvQBXOXp,Major Lazer,22-07-2016,https://i.scdn.co/image/ab67616d0000b2732e8f1cca2bc8c9d55930523b,1,1,185351,,FALSE,0,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,142
spotify:track:5DD9jE8Z3LvpVn2TxknJyX,We Own It (Fast & Furious),"spotify:artist:17lzZA2AlOHwCwFALHttmp, spotify:artist:137W8MRPWKqSmrBGDBFSop","2 Chainz, Wiz Khalifa",spotify:album:0SnSqNH4ay5Ymd4Lmv4Mcr,Fast & Furious 6,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,01-01-2013,https://i.scdn.co/image/ab67616d0000b2733f04ce56f3786307572fc944,1,1,227893,https://p.scdn.co/mp3-preview/0202124f5893cb9141adf6a45eb13577b9fabbfc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,143
spotify:track:0n2nEtLP3OzDdi12ziIekx,SOS,"spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:0id62QV2SZZfvBn9xpmuCl","Avicii, Aloe Blacc",spotify:album:5qx87PlzbAtZlv2xG9c2Kg,SOS (feat. Aloe Blacc),"spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:0id62QV2SZZfvBn9xpmuCl","Avicii, Aloe Blacc",10-04-2019,https://i.scdn.co/image/ab67616d0000b273773527dd6b1b7995a309a461,1,1,157202,https://p.scdn.co/mp3-preview/345a5171614ce67322baedddf6b6dc5d277dcb84?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,144
spotify:track:4Ld4kbKo1eOzToQ0P8JA0V,Arcade (feat. FLETCHER),"spotify:artist:3klZnJvYGIbWritVwQD434, spotify:artist:5qa31A9HySw3T7MKWI9bGg","Duncan Laurence, FLETCHER",spotify:album:1FNBevfbKAzZsgI2RpkkQQ,Small Town Boy,spotify:artist:3klZnJvYGIbWritVwQD434,Duncan Laurence,27-11-2020,https://i.scdn.co/image/ab67616d0000b2731b55c3257d316d184d641800,1,13,187453,https://p.scdn.co/mp3-preview/a17ae4da0483b2cb81ea924299d677b166444e06?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,145
spotify:track:09PGubKAMryhOWv1LHpCYz,"fuck, i'm lonely (with Anne-Marie)","spotify:artist:5JZ7CnR6gTvEMKX4g70Amv, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Lauv, Anne-Marie",spotify:album:6EgJXcGqaUvgZIF9bqPXfP,~how i'm feeling~,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,Lauv,06-03-2020,https://i.scdn.co/image/ab67616d0000b27336b12a4082f11d16a519b964,1,2,198973,https://p.scdn.co/mp3-preview/9ec7187398b9c40ba68a71e9d0a6c2f751e22c23?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,70,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,146
spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,spotify:album:7xV2TzoaVc0ycW7fwBwAml,Fine Line,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,13-12-2019,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,1,2,174000,https://p.scdn.co/mp3-preview/30ce118419ec9be28ebf5cf932981ac80055807b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,89,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,147
spotify:track:0tBbt8CrmxbjRP0pueQkyU,Wolves,"spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Selena Gomez, Marshmello",spotify:album:5gQZvWM1o8NkQndueJtZcP,Wolves,"spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Selena Gomez, Marshmello",25-10-2017,https://i.scdn.co/image/ab67616d0000b273307910d4242c0d6b1fedf955,1,1,197993,https://p.scdn.co/mp3-preview/e6b75bceb73b898de7587e1c32d23a6416efedaf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,148
spotify:track:2q95XoeFGixx8b5LNF6Ey1,Greenlight (feat. Flo Rida & LunchMoney Lewis),"spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:2iUbk5KhZYZt4CRvWbwb7S","Pitbull, Flo Rida, LunchMoney Lewis",spotify:album:4NSmDaKvXiNU02sTbpPtmZ,Greenlight (feat. Flo Rida & LunchMoney Lewis),spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,22-07-2016,https://i.scdn.co/image/ab67616d0000b273079cdee961dd5d655a9badce,1,1,244173,https://p.scdn.co/mp3-preview/93235414986d6e0da8c00469500b04b37dffff79?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,149
spotify:track:2BgEsaKNfHUdlh97KmvFyo,2002,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,spotify:album:7lPoGKpCGgdKFAxpudhAH5,Speak Your Mind (Deluxe),spotify:artist:1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,27-04-2018,https://i.scdn.co/image/ab67616d0000b27338aae75dc37fb42457866ffd,1,10,186986,https://p.scdn.co/mp3-preview/23ce3b026f6e9bdc0dd3dec5dbf4349038ed269a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,150
spotify:track:3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Post Malone, Swae Lee",spotify:album:35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,14-12-2018,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,1,2,158040,https://p.scdn.co/mp3-preview/579b5d5cb86debd171a9d1b2cd07ccb58c7aca0d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,151
spotify:track:5d6Mjuu2uCGRPYpFjGpCX5,Sugar,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:6LtzdMGhOCh9s6sssWrpuD,V (Asia Tour Edition),spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,18-05-2015,https://i.scdn.co/image/ab67616d0000b27337677af5b4f23fe9dc8a3c04,1,5,235493,https://p.scdn.co/mp3-preview/1a78821ccc410f134d9a74924bdd52c562768791?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,152
spotify:track:4TlxeDCyx8epXp1OoOwyn9,Rule the World,"spotify:artist:3OKg7YbOIatODzkRIbLJR4, spotify:artist:4jCGRzuZkwo8CxboiANMEU","TheFatRat, AleXa",spotify:album:6HHd0J8ngQCaqTIJ4Nh6iN,Rule the World,"spotify:artist:3OKg7YbOIatODzkRIbLJR4, spotify:artist:4jCGRzuZkwo8CxboiANMEU","TheFatRat, AleXa",04-09-2020,https://i.scdn.co/image/ab67616d0000b27330de27e8d97394ce3f0cd80b,1,1,181323,https://p.scdn.co/mp3-preview/9e27e259fc75a50839ed71f69d9cbc000f04abf5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,153
spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:7AcV1lk8Zrgo1691PDWEle","Shakira, Freshlyground",spotify:album:3pzQF7YgU1f66pBayA8uHv,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira,07-05-2010,https://i.scdn.co/image/ab67616d0000b273752d2becbb91841a31c556b8,1,1,202626,https://p.scdn.co/mp3-preview/1a594f5024814d5af6b3bd18556266f4088e613e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,154
spotify:track:3eZ9QWtKIOvqSvlpgGPC8p,Come See the Wonder,spotify:artist:46QdfOq1JZVW4TPyBIESAx,Cavendish Music,spotify:album:5g0o1FRNc42eYV5K05AQuR,"Champion Sound, Vol. 3: Rock & Pop",spotify:artist:46QdfOq1JZVW4TPyBIESAx,Cavendish Music,17-08-2018,https://i.scdn.co/image/ab67616d0000b27313868838dafabf461eb1685d,1,4,151682,https://p.scdn.co/mp3-preview/82a5fff5c89c6ae90cc13496861d30623d6259a1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,155
spotify:track:7I5YEoBfBLJnMfZCouNFCb,Love You So Bad,spotify:artist:1uR7zoLrSRI8bSL43OZ0GY,Ezra Furman,spotify:album:0qH9x299SJCF03WuVXgXAN,Transangelic Exodus,spotify:artist:1uR7zoLrSRI8bSL43OZ0GY,Ezra Furman,09-02-2018,https://i.scdn.co/image/ab67616d0000b2730f0385b5418a24a1b07ab248,1,9,219000,https://p.scdn.co/mp3-preview/d6ffdd49148821e462486a0fb2ba3f46a3300404?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,156
spotify:track:3kpYJjvM8Ja6btr5hEJLWc,Venom - Music From The Motion Picture,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:25zSh5FAL8kUh8z7ivwBH6,Venom (Music From The Motion Picture),spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,21-09-2018,https://i.scdn.co/image/ab67616d0000b2731b95097dd6e47dfb02b315c8,1,1,269573,https://p.scdn.co/mp3-preview/af5dd34d0829cb171096ba2912c9e8894af7c11f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,74,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,157
spotify:track:104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),"spotify:artist:6XyY86QOPPrYVGvF9ch6wz, spotify:artist:4u5smJBskI6Adzv08PuiUP","Linkin Park, Kiiara",spotify:album:5Eevxp2BCbWq25ZdiXRwYd,One More Light,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,19-05-2017,https://i.scdn.co/image/ab67616d0000b273145e1cf12538f5666511237d,1,6,169800,https://p.scdn.co/mp3-preview/8e69cdae99d9e4138f226950f730d53dca644438?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,158
spotify:track:1dYw8HTRJnFpeEeMtXj99a,ROADS UNTRAVELED,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:album:4XHIjbhjRmqWlosjj5rqSI,LIVING THINGS,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,20-06-2012,https://i.scdn.co/image/ab67616d0000b273987fb4c5ec8790e9f637a4a4,1,8,229933,https://p.scdn.co/mp3-preview/02b14e611504659b1ce722526fb59dff7d000794?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,159
spotify:track:2xJCMIJfcNYDc5iR0sAm2O,New Rules,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,spotify:album:2wKlXxlwYDByrGY1aAUh6o,Dua Lipa (Complete Edition),spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2015,https://i.scdn.co/image/ab67616d0000b2734251686a69b5bf55599ec280,1,10,209320,https://p.scdn.co/mp3-preview/b6936c211bfbf998b95af98ea0b1c52f0d413066?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,160
spotify:track:08bNPGLD8AhKpnnERrAc6G,FRIENDS,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Marshmello, Anne-Marie",spotify:album:1BmxOYHjQv1dKZRr13YRZM,FRIENDS,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Marshmello, Anne-Marie",09-02-2018,https://i.scdn.co/image/ab67616d0000b273569f64493ca55cd96fdee412,1,1,202620,https://p.scdn.co/mp3-preview/10ae68e73414e23f9140611baad99aa594b8f322?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,78,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,161
spotify:track:2dpaYNEQHiRxtZbfNsse99,Happier,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Marshmello, Bastille",spotify:album:78EicdHZr5XBWD7llEZ1Jh,Happier,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Marshmello, Bastille",17-08-2018,https://i.scdn.co/image/ab67616d0000b27304bfd5a5fd5aa6ca648f66aa,1,1,214289,https://p.scdn.co/mp3-preview/7082fccf10178a4f76e9fb79100ae2fe62e832b4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,162
spotify:track:3zkWCteF82vJwv0hRLba76,Stitches,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:album:0CnQ0JQajNswRjPkNYVG8m,Handwritten,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,14-04-2015,https://i.scdn.co/image/ab67616d0000b27375bd5306fb4669a15ee74eff,1,2,206880,https://p.scdn.co/mp3-preview/acbd27844693519c7bafd6fa462431f98b34bd76?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,163
spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:album:1ne2D0NxoGyZd31gAM4HNd,Illuminate,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,20-04-2017,https://i.scdn.co/image/ab67616d0000b2731376b4b16f4bfcba02dc571b,1,4,187973,https://p.scdn.co/mp3-preview/4262fe689658263bddea2d270fb567df160365dc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,164
spotify:track:2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition),spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,13-11-2015,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3,1,2,192120,https://p.scdn.co/mp3-preview/aaf7cd342750519d2504a5d2ddacbf6643e38450?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,spotify:user:6lvql4lfbafry09uhcovjqpv9,2022-05-29T12:45:01Z,,165
